UID,timestamp,NID,attitude
U500221,1573703269,N41710,1
U500221,1573648837,N107394,1
U6913,1573453011,N112050,1
U6913,1573453011,N95962,1
U6913,1573453011,N8408,1
U6913,1573453011,N37658,1
U6913,1573453011,N11296,1
U6913,1573453011,N37929,1
U6913,1573453011,N92438,1
U185077,1573561165,N105071,1
U93241,1573631200,N12453,1
U474301,1573713531,N110819,1
U474301,1573713531,N123683,1
U525925,1573663494,N3356,1
U474517,1573312794,N114429,1
U114985,1573472393,N38903,1
U616645,1573553201,N63952,1
U228601,1573541636,N118883,1
U228601,1573541636,N47110,1
U653041,1573739636,N68624,1
U653041,1573739636,N102846,1
U552997,1573461865,N122543,1
U361945,1573747770,N110485,1
U418429,1573674000,N3356,1
U585793,1573726947,N122150,1
U585793,1573726947,N14675,1
U585793,1573726947,N29441,1
U585793,1573726947,N100456,1
U527617,1573544627,N125841,1
U415801,1573723672,N51163,1
U415801,1573723672,N48015,1
U415801,1573723672,N56873,1
U415801,1573723672,N67937,1
U415801,1573723672,N110627,1
U415801,1573723672,N65446,1
U681373,1573583192,N29481,1
U581617,1573530717,N22659,1
U581617,1573530717,N27097,1
U581617,1573530717,N3075,1
U159841,1573741332,N68624,1
U83845,1573473827,N112156,1
U83845,1573473827,N69915,1
U228205,1573377052,N87146,1
U228205,1573377052,N63246,1
U228205,1573377052,N27605,1
U228205,1573377052,N106586,1
U54829,1573403549,N113703,1
U474301,1573754128,N32863,1
U28621,1573723314,N91865,1
U657937,1573452136,N736,1
U185077,1573746289,N54368,1
U185077,1573746289,N107893,1
U185077,1573746289,N32051,1
U319753,1573310955,N35367,1
U198181,1573698644,N115416,1
U474301,1573755394,N110485,1
U474301,1573755394,N32993,1
U474301,1573755394,N46716,1
U273745,1573318633,N59654,1
U319753,1573431578,N36512,1
U177229,1573473519,N123234,1
U177229,1573473519,N33037,1
U683425,1573537764,N20990,1
U683425,1573537764,N2750,1
U326845,1573564004,N96351,1
U581617,1573726277,N12575,1
U581617,1573726277,N106659,1
U581617,1573726277,N25636,1
U581617,1573726277,N34172,1
U594829,1573538320,N60370,1
U594829,1573538320,N31551,1
U76897,1573553542,N46262,1
U23077,1573718443,N29441,1
U23077,1573718443,N104990,1
U23077,1573718443,N95301,1
U23077,1573718443,N20916,1
U23077,1573718443,N110627,1
U23077,1573718443,N48015,1
U23077,1573718443,N46223,1
U23077,1573718443,N12730,1
U23077,1573718443,N12575,1
U133273,1573753121,N84574,1
U133273,1573753121,N29544,1
U86113,1573536954,N55023,1
U86113,1573536954,N2750,1
U86113,1573536954,N31551,1
U86113,1573536954,N30899,1
U86113,1573536954,N57763,1
U86113,1573536954,N46739,1
U652681,1573537051,N61065,1
U619453,1573477802,N3075,1
U619453,1573477802,N33037,1
U431425,1573428580,N32154,1
U666073,1573630726,N47925,1
U666073,1573630726,N51569,1
U95005,1573321474,N100602,1
U95005,1573321474,N613,1
U495037,1573536122,N2750,1
U495037,1573536122,N83412,1
U495037,1573536122,N61065,1
U319753,1573376359,N31174,1
U643645,1573564661,N86358,1
U631045,1573563198,N73331,1
U631045,1573563198,N46117,1
U683425,1573549278,N19530,1
U683425,1573549278,N38444,1
U667801,1573706241,N58641,1
U177229,1573736123,N42649,1
U710497,1573629210,N117029,1
U6913,1573571726,N47767,1
U6913,1573571726,N65742,1
U6913,1573571726,N96351,1
U454825,1573562618,N25208,1
U319753,1573765180,N4378,1
U228205,1573755304,N110025,1
U228205,1573755304,N96958,1
U228205,1573755304,N22177,1
U500797,1573466190,N47257,1
U418429,1573742447,N5496,1
U418429,1573742447,N33443,1
U418429,1573742447,N100456,1
U576361,1573580486,N86358,1
U576361,1573580486,N33078,1
U474517,1573715981,N105407,1
U550765,1573316094,N29305,1
U550765,1573316094,N42433,1
U550765,1573316094,N67870,1
U198181,1573607422,N109703,1
U198181,1573607422,N12368,1
U90793,1573749027,N118623,1
U597961,1573497430,N25075,1
U413173,1573635073,N80621,1
U413173,1573635073,N117974,1
U413173,1573635073,N110667,1
U413173,1573635073,N114252,1
U249301,1573617751,N20964,1
U90793,1573448024,N1328,1
U90793,1573507007,N79228,1
U228241,1573474588,N94356,1
U403921,1573746824,N86258,1
U403921,1573746824,N118623,1
U403921,1573746824,N104990,1
U658801,1573729493,N50175,1
U658801,1573729493,N76665,1
U658801,1573729493,N76610,1
U658801,1573729493,N63165,1
U658801,1573729493,N40040,1
U658801,1573729493,N74875,1
U658801,1573729493,N20250,1
U585253,1573442673,N111158,1
U500221,1573475287,N93643,1
U399097,1573341861,N13322,1
U399097,1573341861,N3987,1
U399097,1573341861,N30350,1
U198181,1573436244,N1328,1
U198181,1573436244,N36512,1
U90793,1573751277,N107324,1
U90793,1573751277,N103830,1
U228241,1573718543,N65446,1
U474517,1573632045,N7876,1
U76897,1573740855,N68624,1
U474301,1573327480,N62603,1
U210601,1573334502,N100547,1
U665965,1573726981,N105034,1
U454825,1573282199,N118589,1
U477073,1573362401,N123901,1
U591193,1573731512,N105407,1
U683425,1573637605,N63391,1
U471493,1573587645,N57207,1
U471493,1573587645,N116510,1
U206353,1573639619,N94594,1
U206353,1573639619,N82097,1
U206353,1573639619,N24701,1
U454393,1573401892,N3664,1
U454393,1573401892,N51158,1
U123049,1573660083,N72037,1
U123049,1573660083,N696,1
U123049,1573660083,N87227,1
U506845,1573452262,N12613,1
U506845,1573452262,N37658,1
U506845,1573452262,N114526,1
U506845,1573452262,N70923,1
U506845,1573452262,N116694,1
U471493,1573663031,N4409,1
U471493,1573663031,N59870,1
U471493,1573663031,N60988,1
U192457,1573281981,N101015,1
U82405,1573545185,N94850,1
U594829,1573475576,N55023,1
U594829,1573475576,N98178,1
U594829,1573475576,N11789,1
U594829,1573475576,N24969,1
U594829,1573475576,N116693,1
U594829,1573475576,N65658,1
U594829,1573475576,N104568,1
U594829,1573475576,N111088,1
U594829,1573475576,N31879,1
U150085,1573620593,N10285,1
U631045,1573637992,N4504,1
U228601,1573728910,N121136,1
U228601,1573728910,N109797,1
U228601,1573728910,N79077,1
U228601,1573728910,N120147,1
U135073,1573708153,N58641,1
U135073,1573708153,N108057,1
U135073,1573708153,N56361,1
U135073,1573708153,N117994,1
U135073,1573708153,N120332,1
U135073,1573708153,N119762,1
U37081,1573552700,N38902,1
U37081,1573552700,N121580,1
U492841,1573365192,N81936,1
U492841,1573365192,N123901,1
U492841,1573365192,N68752,1
U492841,1573365192,N4858,1
U349309,1573404771,N119932,1
U349309,1573404771,N110572,1
U349309,1573404771,N31323,1
U349309,1573404771,N71041,1
U349309,1573404771,N25013,1
U6661,1573469389,N69772,1
U6661,1573469389,N24150,1
U6661,1573469389,N123234,1
U653041,1573699826,N40310,1
U653041,1573699826,N58641,1
U653041,1573699826,N18405,1
U54829,1573673396,N115491,1
U54829,1573673396,N56999,1
U54829,1573673396,N53199,1
U54829,1573673396,N110150,1
U672445,1573495140,N118883,1
U672445,1573495140,N93411,1
U672445,1573495140,N114227,1
U672445,1573495140,N85986,1
U672445,1573495140,N94969,1
U249301,1573546391,N83412,1
U249301,1573546391,N30899,1
U653041,1573266806,N43186,1
U495037,1573712813,N75499,1
U549037,1573713817,N34535,1
U549037,1573564139,N86358,1
U403921,1573722767,N63391,1
U403921,1573722767,N20916,1
U403921,1573722767,N100289,1
U403921,1573722767,N112125,1
U403921,1573722767,N63165,1
U302113,1573569849,N65533,1
U585253,1573614790,N109703,1
U585253,1573614790,N129969,1
U228205,1573758590,N23431,1
U228205,1573758590,N20802,1
U228205,1573758590,N23748,1
U228205,1573758590,N54368,1
U228205,1573758590,N4910,1
U500797,1573636316,N48784,1
U454825,1573633683,N102668,1
U454825,1573633683,N47925,1
U228601,1573732439,N84391,1
U705457,1573276508,N114054,1
U705457,1573276508,N43186,1
U705457,1573276508,N103397,1
U705457,1573276508,N77310,1
U326845,1573647472,N92009,1
U326845,1573647472,N72229,1
U616645,1573563815,N68164,1
U616645,1573563815,N36404,1
U616645,1573563815,N34379,1
U624853,1573651029,N54223,1
U624853,1573651029,N43982,1
U624853,1573651029,N4504,1
U549037,1573451642,N98178,1
U90793,1573507468,N113741,1
U630037,1573645394,N80994,1
U249301,1573467966,N85452,1
U431425,1573418276,N11296,1
U431425,1573418276,N27357,1
U431425,1573418276,N24270,1
U431425,1573418276,N9262,1
U412633,1573626736,N47925,1
U240517,1573741727,N15125,1
U240517,1573741727,N84706,1
U195733,1573450410,N122543,1
U195733,1573450410,N37658,1
U552241,1573408800,N67624,1
U653833,1573563801,N66780,1
U653833,1573563801,N79082,1
U653833,1573563801,N18947,1
U653833,1573563801,N13375,1
U653833,1573563801,N68689,1
U28621,1573637768,N117242,1
U594829,1573649084,N95468,1
U594829,1573649084,N52369,1
U594829,1573649084,N9432,1
U594829,1573649084,N127134,1
U126289,1573708082,N47863,1
U702433,1573443535,N24823,1
U702433,1573443535,N103953,1
U702433,1573443535,N58102,1
U54829,1573453099,N17148,1
U232777,1573766019,N122051,1
U232777,1573766019,N102426,1
U302869,1573473242,N47026,1
U302869,1573473242,N8408,1
U302869,1573473242,N36010,1
U302869,1573473242,N28158,1
U210601,1573508573,N58437,1
U133273,1573491165,N90968,1
U133273,1573491165,N60829,1
U133273,1573491165,N123308,1
U365473,1573543135,N63952,1
U6913,1573402284,N71041,1
U90793,1573375395,N31174,1
U643645,1573739828,N104990,1
U499537,1573620106,N127138,1
U159841,1573737091,N55816,1
U159841,1573737091,N112125,1
U159841,1573737091,N37805,1
U159841,1573737091,N105407,1
U159841,1573737091,N63165,1
U159841,1573737091,N81570,1
U159841,1573737091,N100456,1
U159841,1573737091,N116357,1
U274033,1573466430,N47257,1
U227017,1573450786,N32154,1
U576361,1573629755,N53474,1
U475273,1573341806,N78343,1
U696889,1573739877,N29441,1
U696889,1573739877,N77712,1
U696889,1573739877,N94999,1
U643645,1573551831,N10760,1
U84241,1573628519,N53474,1
U84241,1573628519,N32753,1
U84241,1573628519,N83282,1
U84241,1573628519,N31170,1
U126289,1573263740,N104437,1
U54829,1573466609,N93079,1
U54829,1573466609,N12613,1
U477073,1573563229,N88808,1
U477073,1573280285,N6293,1
U643645,1573627193,N84957,1
U643645,1573627193,N13761,1
U643645,1573627193,N65542,1
U643645,1573627193,N32354,1
U499537,1573477542,N47257,1
U413173,1573624421,N65533,1
U418429,1573415568,N19858,1
U499537,1573261629,N6865,1
U499537,1573261629,N65783,1
U271909,1573533524,N30899,1
U666073,1573745680,N9667,1
U500221,1573556129,N72485,1
U500221,1573556129,N35337,1
U500221,1573556129,N52156,1
U500221,1573556129,N4429,1
U13933,1573626457,N34379,1
U13933,1573626457,N25145,1
U96733,1573570221,N100845,1
U559621,1573709604,N5747,1
U559621,1573709604,N115724,1
U559621,1573709604,N80784,1
U474517,1573743632,N78508,1
U429193,1573533814,N2750,1
U37081,1573471346,N31879,1
U545293,1573739311,N12575,1
U545293,1573739311,N45782,1
U545293,1573739311,N100456,1
U683425,1573456970,N117260,1
U683425,1573456970,N66531,1
U597961,1573490216,N53398,1
U475273,1573477136,N12836,1
U492841,1573620040,N124876,1
U492841,1573620040,N112124,1
U450001,1573727759,N64631,1
U413173,1573650126,N34449,1
U413173,1573650126,N127572,1
U683425,1573699328,N1923,1
U683425,1573699328,N53714,1
U683425,1573699328,N42039,1
U683425,1573699328,N7282,1
U683425,1573699328,N122179,1
U507709,1573714568,N110925,1
U507709,1573714568,N105407,1
U54829,1573277014,N48952,1
U54829,1573277014,N7489,1
U54829,1573277014,N114054,1
U474301,1573453458,N112050,1
U631045,1573474563,N93643,1
U62389,1573675984,N1444,1
U62389,1573675984,N79233,1
U62389,1573675984,N18405,1
U62389,1573675984,N62357,1
U62389,1573675984,N123683,1
U640657,1573422805,N19368,1
U640657,1573422805,N43729,1
U349309,1573666213,N31095,1
U349309,1573666213,N29715,1
U349309,1573666213,N124677,1
U431425,1573421194,N64472,1
U95005,1573736009,N37805,1
U598789,1573672295,N70947,1
U598789,1573672295,N18405,1
U495217,1573485928,N93643,1
U495217,1573485928,N85986,1
U495217,1573485928,N6674,1
U552241,1573562812,N41038,1
U86113,1573280227,N103397,1
U86113,1573280227,N62595,1
U86113,1573280227,N6865,1
U86113,1573280227,N46818,1
U133273,1573567692,N79044,1
U133273,1573567692,N25754,1
U133273,1573567692,N16795,1
U666073,1573630403,N96729,1
U37081,1573637313,N46334,1
U597961,1573719552,N29441,1
U358705,1573621777,N58198,1
U224497,1573550597,N123724,1
U224497,1573550597,N2750,1
U224497,1573550597,N20990,1
U224497,1573550597,N52079,1
U210601,1573594254,N100380,1
U499537,1573732180,N37805,1
U358705,1573277646,N4858,1
U84241,1573565856,N80272,1
U84241,1573565856,N7937,1
U84241,1573565856,N27368,1
U84241,1573565856,N105071,1
U365473,1573631066,N72037,1
U365473,1573631066,N48912,1
U365473,1573631066,N94421,1
U365473,1573631066,N13279,1
U365473,1573631066,N17475,1
U365473,1573631066,N47925,1
U365473,1573631066,N10627,1
U365473,1573631066,N107394,1
U228601,1573715108,N79581,1
U228601,1573715108,N46808,1
U228601,1573715108,N112969,1
U431425,1573770364,N33539,1
U431425,1573770364,N106619,1
U431425,1573770364,N35398,1
U431425,1573770364,N44383,1
U533341,1573627020,N27738,1
U454825,1573463975,N98178,1
U48817,1573490691,N85986,1
U273745,1573468609,N38457,1
U559621,1573365542,N78699,1
U559621,1573365542,N44986,1
U559621,1573365542,N3987,1
U559621,1573365542,N76415,1
U559621,1573365542,N46652,1
U556957,1573590580,N5405,1
U705457,1573729588,N105407,1
U705457,1573729588,N76665,1
U705457,1573729588,N33967,1
U705457,1573729588,N54566,1
U705457,1573729588,N4408,1
U705457,1573729588,N67937,1
U361117,1573473599,N93643,1
U681373,1573496680,N67459,1
U681373,1573496680,N118883,1
U564697,1573647789,N76677,1
U23077,1573444724,N92480,1
U23077,1573444724,N92438,1
U23077,1573444724,N1328,1
U23077,1573444724,N32154,1
U23077,1573444724,N95962,1
U23077,1573444724,N3664,1
U500221,1573532130,N49540,1
U454825,1573402623,N71041,1
U266257,1573639892,N93856,1
U266257,1573639892,N47925,1
U413173,1573280278,N118589,1
U500797,1573652365,N3356,1
U657937,1573594413,N44037,1
U657937,1573594413,N12191,1
U210601,1573452355,N28421,1
U210601,1573452355,N99177,1
U210601,1573452355,N98178,1
U210601,1573452355,N99486,1
U538057,1573727855,N51163,1
U533845,1573753405,N16716,1
U240517,1573631373,N47925,1
U240517,1573631373,N31460,1
U240517,1573631373,N20964,1
U240517,1573631373,N53225,1
U354457,1573294318,N32209,1
U354457,1573294318,N79081,1
U354457,1573294318,N4858,1
U354457,1573294318,N27933,1
U354457,1573294318,N118589,1
U354457,1573294318,N65783,1
U616645,1573623904,N65313,1
U597961,1573316310,N72014,1
U597961,1573316310,N110995,1
U653833,1573732775,N9667,1
U653833,1573732775,N42856,1
U653833,1573732775,N120147,1
U454825,1573697400,N94355,1
U431425,1573315236,N39,1
U232777,1573534382,N109344,1
U93241,1573746825,N59288,1
U93241,1573746825,N42326,1
U86113,1573541349,N87684,1
U86113,1573541349,N7937,1
U664345,1573540187,N52079,1
U664345,1573540187,N76538,1
U328177,1573663588,N79233,1
U83845,1573732788,N51307,1
U83845,1573732788,N50175,1
U83845,1573732788,N100456,1
U83845,1573732788,N117695,1
U83845,1573732788,N94211,1
U83845,1573732788,N107356,1
U83845,1573732788,N108057,1
U83845,1573732788,N42649,1
U83845,1573732788,N40795,1
U527617,1573725578,N29537,1
U95005,1573402588,N3664,1
U326845,1573563833,N46117,1
U326845,1573563833,N59935,1
U297109,1573751899,N107921,1
U297109,1573751899,N117695,1
U297109,1573751899,N78508,1
U297109,1573751899,N54845,1
U297109,1573751899,N83824,1
U297109,1573751899,N94973,1
U297109,1573751899,N36959,1
U297109,1573751899,N123968,1
U297109,1573751899,N102846,1
U297109,1573751899,N118623,1
U297109,1573751899,N68624,1
U297109,1573751899,N14374,1
U297109,1573751899,N122944,1
U297109,1573751899,N46716,1
U297109,1573751899,N35398,1
U90793,1573749430,N67706,1
U354457,1573646009,N13761,1
U354457,1573646009,N22215,1
U354457,1573646009,N101900,1
U354457,1573646009,N124677,1
U247249,1573616106,N102668,1
U527617,1573369294,N110572,1
U658801,1573393131,N31174,1
U228241,1573717292,N105407,1
U228241,1573717292,N108805,1
U84241,1573648519,N57497,1
U474517,1573388595,N42197,1
U96733,1573485711,N30940,1
U96733,1573485711,N94356,1
U418825,1573629638,N10802,1
U418825,1573629638,N72037,1
U418825,1573629638,N73578,1
U665965,1573445087,N73137,1
U658045,1573263512,N27873,1
U403921,1573465811,N36861,1
U403921,1573465811,N32154,1
U403921,1573465811,N87855,1
U153541,1573571604,N122287,1
U499537,1573750017,N129740,1
U499537,1573750017,N51307,1
U499537,1573750017,N4408,1
U499537,1573750017,N59870,1
U499537,1573750017,N55764,1
U604909,1573454402,N98178,1
U604909,1573454402,N49571,1
U604909,1573454402,N88083,1
U376381,1573656373,N128257,1
U376381,1573656373,N66884,1
U376381,1573656373,N60988,1
U376381,1573656373,N75618,1
U376381,1573656373,N91390,1
U376381,1573656373,N127134,1
U474517,1573643355,N29729,1
U150085,1573544684,N7937,1
U403921,1573543699,N7937,1
U403921,1573543699,N100073,1
U594829,1573549376,N52617,1
U594829,1573549376,N96855,1
U594829,1573549376,N40412,1
U594829,1573549376,N26452,1
U594829,1573549376,N46739,1
U594829,1573549376,N49283,1
U652681,1573354747,N123901,1
U527617,1573631666,N51686,1
U249301,1573534039,N53859,1
U249301,1573534039,N37204,1
U249301,1573534039,N22564,1
U395893,1573662138,N38768,1
U82405,1573283946,N108769,1
U479737,1573474292,N58119,1
U479737,1573474292,N9856,1
U192457,1573670549,N2750,1
U474517,1573746661,N121758,1
U474517,1573746661,N130129,1
U474517,1573746661,N83995,1
U474517,1573746661,N26122,1
U702685,1573535412,N20990,1
U399097,1573398801,N38866,1
U399097,1573398801,N9433,1
U399097,1573398801,N45162,1
U399097,1573398801,N121476,1
U652681,1573374173,N31174,1
U652681,1573256496,N65783,1
U559621,1573422050,N12107,1
U559621,1573422050,N47023,1
U479737,1573640254,N83282,1
U177229,1573464474,N107371,1
U177229,1573464474,N48774,1
U177229,1573464474,N645,1
U177229,1573464474,N100599,1
U177229,1573464474,N90279,1
U658045,1573436728,N9262,1
U658045,1573436728,N43729,1
U658045,1573436728,N91353,1
U658045,1573436728,N109605,1
U658045,1573436728,N55944,1
U658045,1573436728,N1328,1
U658045,1573436728,N77870,1
U658045,1573436728,N93517,1
U658045,1573436728,N113820,1
U658045,1573436728,N32154,1
U90793,1573617146,N58198,1
U670897,1573470021,N3718,1
U431425,1573427178,N1328,1
U83845,1573477935,N7299,1
U83845,1573477935,N93674,1
U552997,1573544084,N7937,1
U552997,1573544084,N110303,1
U640657,1573309459,N22393,1
U597961,1573503961,N27097,1
U684469,1573549260,N18539,1
U684469,1573549260,N17881,1
U684469,1573549260,N43793,1
U684469,1573549260,N47110,1
U684469,1573549260,N84591,1
U684469,1573549260,N87684,1
U684469,1573549260,N99484,1
U684469,1573549260,N122245,1
U684469,1573549260,N63952,1
U684469,1573549260,N49283,1
U684469,1573549260,N40550,1
U684469,1573549260,N52079,1
U684469,1573549260,N106875,1
U665965,1573734873,N85347,1
U665965,1573734873,N42649,1
U630037,1573725487,N122559,1
U13933,1573711809,N110439,1
U13933,1573711809,N83995,1
U13933,1573711809,N51569,1
U13933,1573711809,N20250,1
U13933,1573711809,N78817,1
U13933,1573711809,N41956,1
U286201,1573726657,N100456,1
U47161,1573454227,N123643,1
U47161,1573454227,N37861,1
U47161,1573454227,N122543,1
U47161,1573454227,N64730,1
U500221,1573557878,N38902,1
U695557,1573751111,N36959,1
U695557,1573751111,N7907,1
U477073,1573538998,N87684,1
U260533,1573565002,N73331,1
U575857,1573619876,N75954,1
U575857,1573619876,N81448,1
U585793,1573709427,N79081,1
U585793,1573709427,N73030,1
U585793,1573709427,N58641,1
U585793,1573709427,N130161,1
U585793,1573709427,N41547,1
U198181,1573370046,N9433,1
U533845,1573314353,N83217,1
U533845,1573314353,N63740,1
U360289,1573563200,N125818,1
U471493,1573399675,N3664,1
U667801,1573635960,N129969,1
U667801,1573635960,N128367,1
U667801,1573635960,N91822,1
U667801,1573635960,N110667,1
U545293,1573466373,N47257,1
U545293,1573466373,N49457,1
U165421,1573566844,N49283,1
U527581,1573376868,N94157,1
U506701,1573635694,N127836,1
U672445,1573571006,N12437,1
U672445,1573571006,N112969,1
U672445,1573571006,N83621,1
U672445,1573571006,N65533,1
U672445,1573571006,N47050,1
U672445,1573571006,N79082,1
U94573,1573539796,N87684,1
U597961,1573379817,N100992,1
U667801,1573648766,N76677,1
U667801,1573648766,N43982,1
U631045,1573725004,N42649,1
U631045,1573725004,N100456,1
U631045,1573725004,N120147,1
U545293,1573621039,N10802,1
U545293,1573621039,N64941,1
U564697,1573544326,N115021,1
U150085,1573542402,N20990,1
U150085,1573542402,N70396,1
U150085,1573542402,N53859,1
U591193,1573730272,N91865,1
U591193,1573730272,N110627,1
U591193,1573730272,N51163,1
U688681,1573712745,N46180,1
U549037,1573313681,N95605,1
U503857,1573723625,N91865,1
U503857,1573723625,N103772,1
U503857,1573723625,N58641,1
U503857,1573723625,N110627,1
U503857,1573723625,N29441,1
U503857,1573723625,N117376,1
U232777,1573689461,N45522,1
U495217,1573568548,N106875,1
U495217,1573568548,N84591,1
U585793,1573564607,N110303,1
U585793,1573564607,N86358,1
U198181,1573358263,N123901,1
U552241,1573476283,N57597,1
U328177,1573286826,N70160,1
U623485,1573475616,N85452,1
U623485,1573475616,N47110,1
U506701,1573751478,N91238,1
U506701,1573751478,N35296,1
U506701,1573751478,N1767,1
U506701,1573751478,N67706,1
U506701,1573751478,N35236,1
U506701,1573751478,N104990,1
U683425,1573712915,N110925,1
U683425,1573712915,N105407,1
U702685,1573717202,N110603,1
U705457,1573710270,N85664,1
U705457,1573710270,N45522,1
U395893,1573495907,N93411,1
U535609,1573557087,N18947,1
U535609,1573557087,N84381,1
U454393,1573582500,N19292,1
U11053,1573410528,N62120,1
U11053,1573410528,N89451,1
U293617,1573588562,N19292,1
U293617,1573588562,N5405,1
U293617,1573588562,N100267,1
U293617,1573588562,N31271,1
U293617,1573588562,N94572,1
U293617,1573588562,N119142,1
U293617,1573588562,N90870,1
U293617,1573588562,N88162,1
U293617,1573588562,N109703,1
U293617,1573588562,N46802,1
U293617,1573588562,N81116,1
U293617,1573588562,N49283,1
U293617,1573588562,N12586,1
U293617,1573588562,N82315,1
U76897,1573361636,N12917,1
U76897,1573361636,N13322,1
U274033,1573446822,N32154,1
U274033,1573446822,N10303,1
U6913,1573722008,N91865,1
U6913,1573722008,N20916,1
U6913,1573722008,N56873,1
U634861,1573747014,N27478,1
U634861,1573747014,N74401,1
U634861,1573747014,N86352,1
U634861,1573747014,N16716,1
U634861,1573747014,N100368,1
U634861,1573747014,N104970,1
U634861,1573747014,N83374,1
U634861,1573747014,N27669,1
U634861,1573747014,N42208,1
U634861,1573747014,N92905,1
U634861,1573747014,N112536,1
U76897,1573274519,N22524,1
U247249,1573665769,N35802,1
U247249,1573665769,N124677,1
U598789,1573657687,N80994,1
U228205,1573655423,N75618,1
U228205,1573655423,N109703,1
U228205,1573655423,N29742,1
U228205,1573655423,N60988,1
U66457,1573643753,N2004,1
U66457,1573643753,N60988,1
U66457,1573643753,N57998,1
U66457,1573643753,N50546,1
U66457,1573643753,N101233,1
U66457,1573643753,N100261,1
U66457,1573643753,N31760,1
U66457,1573643753,N53474,1
U66457,1573643753,N24701,1
U360289,1573548341,N87684,1
U195733,1573626564,N53474,1
U195733,1573626564,N47925,1
U195733,1573626564,N46415,1
U195733,1573626564,N80621,1
U683785,1573721627,N13243,1
U683785,1573721627,N102458,1
U273745,1573560403,N62203,1
U297109,1573583386,N94572,1
U297109,1573583386,N65742,1
U297109,1573583386,N41101,1
U297109,1573583386,N114935,1
U630037,1573537572,N96625,1
U630037,1573537572,N87684,1
U266257,1573705685,N101772,1
U454825,1573449588,N109605,1
U444025,1573563271,N38902,1
U227017,1573710424,N79081,1
U227017,1573710424,N105407,1
U227017,1573710424,N29544,1
U227017,1573710424,N129623,1
U227017,1573710424,N43752,1
U227017,1573710424,N84886,1
U597961,1573325044,N103693,1
U597961,1573325044,N117996,1
U597961,1573552767,N7937,1
U549037,1573533130,N63952,1
U192457,1573726516,N112125,1
U224497,1573683088,N37178,1
U413173,1573731628,N80905,1
U619453,1573457701,N125945,1
U423577,1573471849,N46420,1
U506701,1573468299,N47257,1
U658801,1573747316,N86258,1
U658801,1573747316,N3623,1
U658801,1573747316,N35002,1
U658801,1573747316,N78508,1
U564697,1573645447,N43752,1
U195733,1573635907,N127836,1
U195733,1573635907,N13279,1
U586909,1573630469,N46468,1
U586909,1573630469,N47925,1
U429193,1573713758,N3864,1
U90793,1573339873,N37924,1
U586909,1573540976,N84591,1
U586909,1573540976,N82719,1
U533845,1573662575,N42039,1
U533845,1573662575,N80561,1
U412633,1573555816,N96351,1
U412633,1573555816,N22576,1
U412633,1573555816,N15384,1
U412633,1573555816,N18947,1
U412633,1573555816,N128057,1
U702685,1573458896,N48774,1
U361117,1573639532,N91716,1
U361117,1573639532,N55725,1
U597961,1573406236,N93154,1
U597961,1573406236,N19804,1
U273745,1573662685,N101233,1
U298009,1573726579,N63165,1
U298009,1573726579,N76665,1
U499537,1573740301,N15438,1
U54829,1573455849,N105661,1
U54829,1573455849,N89411,1
U418429,1573672860,N81914,1
U567937,1573633032,N34629,1
U399097,1573525821,N95261,1
U399097,1573525821,N91526,1
U549037,1573659690,N62357,1
U90793,1573535024,N23121,1
U90793,1573535024,N127579,1
U6661,1573651494,N123683,1
U6661,1573651494,N43982,1
U652681,1573452096,N98178,1
U185077,1573715573,N58641,1
U224497,1573386586,N71090,1
U94573,1573460522,N32154,1
U575857,1573730053,N42649,1
U575857,1573730053,N112125,1
U575857,1573730053,N20078,1
U575857,1573730053,N3864,1
U597961,1573596439,N41101,1
U500797,1573485374,N21883,1
U123337,1573633687,N88472,1
U458605,1573305745,N80019,1
U479737,1573405842,N16485,1
U219133,1573377003,N31174,1
U95005,1573388127,N69617,1
U95005,1573388127,N128371,1
U95005,1573388127,N78699,1
U95005,1573388127,N31174,1
U552997,1573540954,N106579,1
U552997,1573540954,N20990,1
U552997,1573540954,N22824,1
U48817,1573314660,N26383,1
U48817,1573314660,N79081,1
U48817,1573314660,N26404,1
U48817,1573314660,N14509,1
U48817,1573314660,N7299,1
U48817,1573314660,N31385,1
U48817,1573314660,N69591,1
U48817,1573314660,N89627,1
U48817,1573314660,N25619,1
U48817,1573314660,N35921,1
U48817,1573314660,N72801,1
U219133,1573474437,N117887,1
U219133,1573474437,N107637,1
U114985,1573704964,N91390,1
U664345,1573640440,N37479,1
U664345,1573640440,N24001,1
U664345,1573640440,N38378,1
U545293,1573707988,N126252,1
U545293,1573707988,N75499,1
U545293,1573707988,N61151,1
U545293,1573707988,N80281,1
U545293,1573707988,N25751,1
U503857,1573542896,N118883,1
U503857,1573542896,N2750,1
U503857,1573542896,N83412,1
U503857,1573542896,N18539,1
U503857,1573542896,N30899,1
U37081,1573534694,N100073,1
U11053,1573764081,N5496,1
U586909,1573726523,N27909,1
U586909,1573726523,N20916,1
U415801,1573633371,N72609,1
U415801,1573633371,N4504,1
U415801,1573633371,N47925,1
U415801,1573633371,N93856,1
U477073,1573439788,N77870,1
U210601,1573769566,N102846,1
U210601,1573769566,N67937,1
U283321,1573718310,N105407,1
U559621,1573485356,N111088,1
U559621,1573485356,N124245,1
U403921,1573620832,N35652,1
U598789,1573657616,N10285,1
U360289,1573643977,N63391,1
U273745,1573355297,N27440,1
U228205,1573740358,N127593,1
U418429,1573664466,N51222,1
U418429,1573664466,N59704,1
